505177,384732,384734,"7",2,"TF","",104,"F","NNNNNNN",50,0,22,0,0,0,"Felsõörsöd","utca","","","",0,0,"",0,0,"Budapest","Budapest","XI. kerület","XI. kerület",3352,3352,"",""
516013,392057,384739,"7",3,"","",7,"F","NNNNNNN",50,0,22,0,0,0,"Öntõ","utca","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
516014,392054,384738,"7",3,"","",7,"F","NNNNNNN",50,0,22,0,0,0,"Harmat","utca","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
516015,392053,384737,"7",3,"","",9,"F","NNNNNNN",50,0,22,0,0,0,"Lakatos","utca","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
516016,391132,384736,"6",3,"","",8,"F","NNNNNNN",50,0,30,0,0,0,"Farkasréti","utca","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
516017,392630,384735,"7",3,"","",7,"F","NNNNNNN",50,0,22,0,0,0,"Tûzkõhegy","utca","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
516018,384733,392629,"7",3,"","",8,"F","NNNNNNN",50,0,22,0,0,0,"","","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
505210,108158,384734,"7",12,"","",123,"F","NNNNNNN",50,0,8,0,0,0,"Spanyolrét","út","","","",0,0,"",0,0,"Budapest","Budapest","XI. kerület","XI. kerület",3352,3352,"0","0"
505211,108154,384732,"7",12,"","",264,"F","NNNNNNN",50,0,8,0,0,0,"Spanyolrét","út","","","",0,0,"",0,0,"Budapest","Budapest","XI. kerület","XI. kerület",3352,3352,"0","0"
516019,390897,392631,"6",3,"","",31,"F","NNNNNNN",50,0,30,0,0,0,"Felsõhatár","utca","","","",0,0,"",0,0,"Budaörs","Budapest","","XI. kerület",244,3352,"2040","2040"
513331,390720,390721,"1",1,"FT","",579,"F","NNNNNYY",130,0,128,0,0,1,"","","M1","E60","",0,0,"",0,0,"Törökbálint","Törökbálint","","",323,323,"0","0"
513332,390719,390722,"1",1,"TF","",1141,"F","NNNNNYY",130,0,128,0,1,0,"","","M1","E60","",0,0,"",0,0,"Törökbálint","Törökbálint","","",323,323,"0","0"
513333,390721,390723,"1",1,"FT","",283,"F","NNNNNYY",130,0,128,0,1,0,"","","M1","E60","",0,0,"",0,0,"Törökbálint","Törökbálint","","",323,323,"0","0"
513334,390724,390723,"1",1,"TF","",656,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"0","0"
513335,390725,390722,"1",1,"FT","",462,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"0","0"
